,nb_proba,nb_log_proba,nb_label
323,0.999999478508,-5.21492239588e-07,1.0
324,0.985739836315,-0.0143628168887,1.0
325,0.999869448668,-0.000130559854298,1.0
326,0.999741480273,-0.000258553148768,1.0
327,0.999999290388,-7.09612720561e-07,1.0
328,0.983637523883,-0.0164978198325,1.0
329,2.4410459084e-06,-12.9230839595,0.0
330,0.999999999902,-9.8339114634e-11,1.0
331,0.999999751635,-2.48364898404e-07,1.0
332,0.973169869417,-0.0271966288716,1.0
333,0.999999994612,-5.38753398901e-09,1.0
334,0.793015564888,-0.231912429686,1.0
335,0.999934202508,-6.57996570937e-05,1.0
336,0.357276889725,-1.02924419636,0.0
337,0.99718126403,-0.00282271608699,1.0
338,0.9995808239,-0.00041926397914,1.0
339,0.992016464189,-0.00801557487064,1.0
340,0.999991186877,-8.81316149301e-06,1.0
341,0.999195144968,-0.000805179101235,1.0
342,0.944332221236,-0.0572772454739,1.0
343,0.999929168803,-7.08337052231e-05,1.0
344,0.999975846794,-2.41534977477e-05,1.0
345,1.49222346626e-07,-15.7178283841,0.0
346,0.999991010504,-8.98953598491e-06,1.0
347,0.997744813832,-0.00225773292954,1.0
348,0.990239682254,-0.00980826186935,1.0
349,0.999383516779,-0.000616673324664,1.0
350,0.0282657488204,-3.56610449636,0.0
351,0.978071684264,-0.0221723148396,1.0
352,0.920874912584,-0.0824310689062,1.0
353,8.92699252017e-05,-9.32384591066,0.0
354,1.0,-3.41060513165e-13,1.0
355,0.984254735739,-0.0158705376496,1.0
356,0.999932331166,-6.76711238868e-05,1.0
357,0.886368014626,-0.120623048222,1.0
358,0.00137412327439,-6.58993936985,0.0
359,1.0,0.0,1.0
360,0.993867626618,-0.00615125361023,1.0
361,2.2767907837e-07,-15.2953287505,0.0
362,0.999588806647,-0.000411277915894,1.0
363,0.999992376768,-7.62326099846e-06,1.0
364,0.928147803539,-0.0745642878233,1.0
365,1.0,-1.42108547152e-13,1.0
366,0.999298647216,-0.000701598847137,1.0
367,0.99973244038,-0.000267595420482,1.0
368,0.998301951833,-0.00169949148527,1.0
369,0.999992705566,-7.29446082916e-06,1.0
370,0.999941141891,-5.885984109e-05,1.0
371,0.00194142518395,-6.24433294471,0.0
372,0.899175641539,-0.106276889246,1.0
373,0.987822965029,-0.0122517824835,1.0
374,0.937171283548,-0.0648892135055,1.0
375,0.999995128126,-4.87188572151e-06,1.0
376,0.401693266561,-0.912066500115,0.0
377,0.999704261896,-0.000295781843178,1.0
378,0.995773895381,-0.00423505983889,1.0
379,0.999561237902,-0.000438858381919,1.0
380,0.999900265314,-9.97396602002e-05,1.0
381,0.99996059732,-3.94034560002e-05,1.0
382,0.99999962296,-3.77040379388e-07,1.0
383,0.999995557219,-4.44279055497e-06,1.0
384,0.517814301806,-0.658138591719,1.0
385,0.990480360966,-0.00956524043479,1.0
386,0.971428849242,-0.0289872508887,1.0
387,0.995938822458,-0.00406944651928,1.0
388,0.999999950505,-4.94951422106e-08,1.0
389,0.995789763756,-0.00421912424462,1.0
390,0.999740597804,-0.000259435846431,1.0
391,0.986101303833,-0.0139961874325,1.0
392,0.999999863537,-1.36463228258e-07,1.0
393,0.259707503749,-1.34819926682,0.0
394,0.893088625886,-0.113069457917,1.0
395,0.230204930325,-1.46878536535,0.0
396,0.969763500823,-0.030703050797,1.0
397,0.674516459473,-0.393759201152,1.0
398,4.52561658732e-05,-10.0031716347,0.0
399,0.832833176313,-0.182921925403,1.0
400,0.996205504965,-0.00380171239499,1.0
401,0.999999842304,-1.57696433689e-07,1.0
402,0.98943394622,-0.0106222708723,1.0
403,1.0,-1.13686837722e-13,1.0
404,0.999999761588,-2.38411971053e-07,1.0
405,0.986941195059,-0.0131448207975,1.0
406,0.99971765871,-0.000282381155984,1.0
407,0.991562635992,-0.0084731600557,1.0
408,0.99556204063,-0.00444783634494,1.0
409,0.999999291423,-7.08577147199e-07,1.0
410,0.995692543848,-0.00431675996757,1.0
411,1.0,0.0,1.0
412,0.992685550348,-0.00734133140222,1.0
413,0.999704583318,-0.000295460326583,1.0
414,0.999999976412,-2.35877450356e-08,1.0
415,0.99614780304,-0.00385963578046,1.0
416,0.342034365851,-1.07284406202,0.0
417,0.992064217177,-0.00796743873545,1.0
418,0.999999967915,-3.20851114162e-08,1.0
419,0.991638601727,-0.00839655085048,1.0
420,0.831635677958,-0.184360821131,1.0
421,0.997936870014,-0.00206526117015,1.0
422,0.99997809929,-2.19009496476e-05,1.0
423,0.00893717376697,-4.71753587323,0.0
424,0.520949908809,-0.652101386171,1.0
425,0.996550987888,-0.00345497366565,1.0
426,0.800801421151,-0.222142276319,1.0
427,0.014304326406,-4.2471932416,0.0
428,0.995616790256,-0.00439284417126,1.0
429,0.593126600704,-0.522347410858,1.0
430,0.99999977946,-2.20539959633e-07,1.0
431,0.999866021796,-0.000133987179897,1.0
432,0.996094852838,-0.00391279215923,1.0
433,0.0423990483047,-3.16062936264,0.0
434,0.998337881936,-0.00166350091475,1.0
435,0.996849490248,-0.00315548305659,1.0
436,0.999999998701,-1.29915633891e-09,1.0
437,0.999999994659,-5.34086554188e-09,1.0
438,0.999989445439,-1.05546166793e-05,1.0
439,0.890261445273,-0.116240100661,1.0
440,0.999999995647,-4.35261427848e-09,1.0
441,0.997399408305,-0.00260397910755,1.0
442,0.971182708054,-0.0292406635574,1.0
443,0.999999985798,-1.42015892277e-08,1.0
444,0.999862665131,-0.000137344300278,1.0
445,0.999999999555,-4.45425030292e-10,1.0
446,0.828319955329,-0.188355779759,1.0
447,0.999864002111,-0.000136007137605,1.0
448,0.998628451348,-0.00137249008527,1.0
449,0.999997282361,-2.71764297107e-06,1.0
450,1.93362410025e-14,-31.5767952877,0.0
451,0.99986684378,-0.000133165085899,1.0
452,0.0352182147292,-3.34619186632,0.0
453,0.999999999993,-7.27595761421e-12,1.0
454,0.990093537291,-0.00995585820499,1.0
455,0.998630749832,-0.00137018844796,1.0
456,0.90224201491,-0.102872485695,1.0
457,0.997957691989,-0.00204439636554,1.0
458,1.0,0.0,1.0
459,0.999743951145,-0.000256081640671,1.0
460,0.996551465933,-0.00345449396644,1.0
461,0.987456947641,-0.0126223804828,1.0
462,0.999928417533,-7.15850295308e-05,1.0
463,0.99978832078,-0.000211701627485,1.0
464,0.999999997458,-2.54220822494e-09,1.0
465,0.999999992689,-7.31074581325e-09,1.0
466,0.999698517253,-0.000301528201675,1.0
467,0.994668973954,-0.00534528667019,1.0
468,0.997798105361,-0.00220432237334,1.0
469,0.871475139563,-0.137567940461,1.0
470,0.999915605076,-8.43984857326e-05,1.0
471,0.999345169432,-0.000655045063183,1.0
472,0.999999976977,-2.30232899842e-08,1.0
473,0.718946682243,-0.329968079445,1.0
474,0.914895221599,-0.0889457321772,1.0
475,0.998146189192,-0.00185553124167,1.0
476,0.630292388784,-0.461571458082,1.0
477,0.999968958462,-3.10420195433e-05,1.0
478,0.999672925594,-0.000327127906996,1.0
479,0.999999969108,-3.08920960255e-08,1.0
480,0.86470778782,-0.145363646672,1.0
481,0.832272691313,-0.183595137878,1.0
482,0.999998493203,-1.50679809964e-06,1.0
483,0.999749590745,-0.000250440612597,1.0
484,0.998971405222,-0.00102912414501,1.0
485,0.0553248664958,-2.89453280614,0.0
486,0.999769301797,-0.000230724818373,1.0
487,0.959683532406,-0.0411517026122,1.0
488,0.997903719942,-0.00209848032814,1.0
489,0.965284781952,-0.0353321103483,1.0
490,0.148607752755,-1.90644497609,0.0
491,0.992240623079,-0.00778963752384,1.0
492,0.997871830498,-0.00213043727302,1.0
493,0.998345304319,-0.00165606620212,1.0
494,0.999375978397,-0.000624216385368,1.0
495,0.999644356219,-0.00035570703691,1.0
496,0.999999999992,-7.98650034998e-12,1.0
497,0.257866037267,-1.35531506431,0.0
498,0.994889796367,-0.005123305378,1.0
499,0.99995058384,-4.94173813407e-05,1.0
500,0.988289968352,-0.0117791340598,1.0
501,0.999999802543,-1.97456770889e-07,1.0
502,0.96273191558,-0.0379802905922,1.0
503,0.989858389164,-0.0101933873338,1.0
504,0.999964205704,-3.57949361671e-05,1.0
505,0.999808566704,-0.00019145162193,1.0
506,0.999999999906,-9.37916411247e-11,1.0
507,0.986827457687,-0.0132600697371,1.0
508,0.99926411894,-0.000736151953006,1.0
509,0.999994784266,-5.21574767729e-06,1.0
510,0.999999999993,-6.7075234256e-12,1.0
511,0.991806576891,-0.00822717368204,1.0
512,0.979999333722,-0.020203387193,1.0
513,0.999970744252,-2.92561761128e-05,1.0
514,0.917749160197,-0.085831171673,1.0
515,0.999999999745,-2.54914311914e-10,1.0
516,0.998296425468,-0.00170502726547,1.0
517,0.330251677815,-1.10790025515,0.0
518,0.999945762862,-5.4238608783e-05,1.0
519,0.999392490006,-0.000607694602664,1.0
520,0.904053996357,-0.100866189891,1.0
521,0.998205871454,-0.00179573992176,1.0
522,0.999979701182,-2.02990243424e-05,1.0
523,0.999999999852,-1.47792889049e-10,1.0
524,0.91118355326,-0.0930109165516,1.0
525,0.999742255947,-0.000257777274758,1.0
526,0.99298553234,-0.00703918469024,1.0
527,0.988390400161,-0.0116775174186,1.0
528,0.172984960712,-1.75455062056,0.0
529,0.999999971425,-2.85753997883e-08,1.0
530,0.790490585456,-0.23510153201,1.0
531,0.976997970976,-0.0232707037315,1.0
532,0.54092211923,-0.61447996756,1.0
533,0.9975430382,-0.00245998508357,1.0
534,0.99999935721,-6.42790027404e-07,1.0
535,0.99402953913,-0.00598835533239,1.0
536,0.999999999708,-2.92118329568e-10,1.0
537,0.999999627049,-3.72951348073e-07,1.0
538,9.28464651646e-10,-20.7974888062,0.0
539,0.998160192663,-0.00184150186145,1.0
540,0.999999948779,-5.12208373288e-08,1.0
541,0.525627339048,-0.643162798232,1.0
542,0.998923555598,-0.0010770241839,1.0
543,0.803560014471,-0.21870340528,1.0
544,0.999992757679,-7.24234760701e-06,1.0
545,0.991319210391,-0.00871868714316,1.0
546,0.999921349332,-7.86537613635e-05,1.0
547,0.999997991885,-2.00811676619e-06,1.0
548,0.999968124655,-3.18758528408e-05,1.0
549,0.999999986647,-1.33526327554e-08,1.0
550,0.996723666441,-0.00328171249156,1.0
551,0.999999990959,-9.04118739521e-09,1.0
552,0.309231350284,-1.17366557581,0.0
553,0.99966470842,-0.000335347803023,1.0
554,0.999650858763,-0.000349202200894,1.0
555,0.999565584701,-0.000434509684595,1.0
556,0.983778874409,-0.0163541283124,1.0
557,0.999999999956,-4.39541736351e-11,1.0
558,0.916300399317,-0.0874110212187,1.0
559,0.986007292605,-0.0140915282555,1.0
560,0.760786574724,-0.273402414168,1.0
561,0.999966195039,-3.38055321549e-05,1.0
562,0.999999959321,-4.06786569376e-08,1.0
563,0.999931412368,-6.85899842026e-05,1.0
564,1.0,0.0,1.0
565,0.000505415561327,-7.59012957336,0.0
566,0.999997691337,-2.3086661116e-06,1.0
567,0.999999998997,-1.00340003023e-09,1.0
568,0.237906338091,-1.4358782202,0.0
569,0.99999946413,-5.35869944e-07,1.0
570,0.999999999992,-7.90123522168e-12,1.0
571,0.993385844736,-0.00663612572011,1.0
572,0.0261772680689,-3.64286387578,0.0
573,1.0,0.0,1.0
574,0.979768735606,-0.0204387192416,1.0
575,0.903261643877,-0.101743017947,1.0
576,0.999993810831,-6.18918795678e-06,1.0
577,0.992923376786,-0.00710178127147,1.0
578,0.988236418634,-0.0118333197439,1.0
579,0.999999726071,-2.73929430243e-07,1.0
580,0.96115245602,-0.039622239493,1.0
581,0.38822435611,-0.946171869076,0.0
582,0.998776727405,-0.00122402140411,1.0
583,0.901641574301,-0.103538205628,1.0
584,0.997849797065,-0.00215251794057,1.0
585,0.824670538644,-0.192771319506,1.0
586,1.0,0.0,1.0
587,0.999999784334,-2.15666119682e-07,1.0
588,0.937055819309,-0.0650124261501,1.0
589,0.999686078082,-0.000313971201699,1.0
590,0.998517098887,-0.00148400169944,1.0
591,0.999440421175,-0.000559735447325,1.0
592,0.73372772834,-0.3096172615,1.0
593,0.999898388091,-0.000101617071607,1.0
594,0.999837624894,-0.00016238829069,1.0
595,0.0102331494479,-4.58212288248,0.0
596,0.999995267634,-4.73237670914e-06,1.0
597,0.999989680585,-1.03194684158e-05,1.0
598,0.997835145581,-0.00216720110345,1.0
599,0.999056292873,-0.000944152699276,1.0
600,0.430746649435,-0.842235182048,0.0
601,0.999226363441,-0.000773935969903,1.0
602,0.999973351476,-2.66488793273e-05,1.0
603,1.0,-2.84217094304e-14,1.0
604,0.99999999279,-7.21014717199e-09,1.0
605,0.00155761821833,-6.46459740756,0.0
606,0.937055819309,-0.0650124261501,1.0
607,0.995602897182,-0.0044067985072,1.0
608,0.999530060215,-0.000470050241674,1.0
609,0.999729945137,-0.000270091334244,1.0
610,0.996872041826,-0.00313286046028,1.0
611,0.982572901081,-0.0175807384178,1.0
612,0.672501289297,-0.396751250337,1.0
613,0.948885543625,-0.0524670949961,1.0
614,0.987116415201,-0.0129672979723,1.0
615,0.0540975963136,-2.91696552455,0.0
616,0.999319786649,-0.000680444800651,1.0
617,0.999998290309,-1.70969282467e-06,1.0
618,0.999749617703,-0.000250413647905,1.0
619,0.999733765888,-0.000266269559006,1.0
620,0.999999987961,-1.20392655459e-08,1.0
621,0.999869187701,-0.000130820855567,1.0
622,0.156028120625,-1.85771902756,0.0
623,0.954386535082,-0.0466865165525,1.0
624,0.996982766709,-0.00302179431603,1.0
625,0.999413660673,-0.000586511291466,1.0
626,0.974758786753,-0.0255652367943,1.0
